Date,Open,High,Low,Close,Volume,Market Cap
Feb-25-2019,139.451640045,139.543664123,136.087250636,137.516299777,3547976216.037309,14448603299.437151
Feb-24-2019,134.886144096,142.110099708,134.707221437,139.507554952,4883293454.699664,14619663390.821114
Feb-23-2019,158.167847159,164.545645747,136.399004297,136.399004297,4482864702.334133,16104292103.446041
Feb-22-2019,147.78232788,158.629508087,146.315467238,157.979124503,3112404200.9625077,15764049996.297838
Feb-21-2019,144.194640495,148.133683916,141.971063404,147.950320042,2692833964.1046977,15283950291.241385
Feb-20-2019,146.504144556,146.781148767,142.376011301,143.88504113,2888730852.2994833,15119306071.131264
Feb-19-2019,143.019193973,147.123666699,140.409925147,146.580005871,3153860002.042667,15084206597.140835
Feb-18-2019,144.163545136,147.971227268,142.81862189,143.000486666,3731347277.545205,15277464673.63309
Feb-17-2019,132.412987405,146.387483445,131.637329136,144.083050937,3151863534.5143924,14619837233.721537
Feb-16-2019,121.99205039,133.181124288,121.99205039,132.742859411,1651482832.2037444,13108003602.825459
Feb-15-2019,121.377717573,123.950545276,121.266201605,122.204996716,1570848944.2996595,12823184242.06117
Feb-14-2019,120.134896256,123.121613302,120.083201383,121.379346922,1645234016.6690307,12711395236.076136
Feb-13-2019,121.227727339,123.408879473,120.212698531,120.311253998,2023629297.2071369,12732648563.443575
Feb-12-2019,121.484333687,124.629247738,120.530282206,121.318915972,2025110848.5540957,12774386040.832483
Feb-11-2019,120.369014072,122.484545881,118.372711962,121.574635155,1783407275.0704472,12594315157.336678
Feb-10-2019,124.184720864,124.184720864,119.07914996,120.32493016,1929259021.4343185,12618414509.077868
Feb-09-2019,118.718312159,124.42594857,116.097984916,124.42594857,1571836615.530898,12352114121.150076
Feb-08-2019,118.36438929,120.024409016,117.211669137,118.937222914,2133793241.7888472,12393304133.49206
Feb-07-2019,104.112957473,121.222104169,103.595408671,118.496899614,1614588568.5980356,11496654727.322832
Feb-06-2019,104.737241481,105.500475096,102.714776603,103.992661751,1366267189.162889,10947940365.427553
Feb-05-2019,107.384633525,107.513053709,102.66112489,104.74113199,1460412140.5773447,10883934061.219507
Feb-04-2019,107.416367978,108.204781548,106.041001326,107.230338263,1424768807.3936856,11228213365.255665
Feb-03-2019,107.134784094,108.801675439,106.834841788,107.591711784,1405394439.5063384,11252747277.12973
Feb-02-2019,110.037611396,110.547436989,106.129726865,107.141593847,1342594001.192098,11328230898.556253
Feb-01-2019,107.082568139,110.164969475,106.463653332,110.164969475,1285063289.534409,11243100505.061508
Jan-31-2019,106.718377289,107.920124157,104.436728796,107.362361814,1429451149.4393053,11119845690.013758
Jan-30-2019,108.545703966,110.444129673,106.145598941,106.651343292,1599892821.6337695,11281306480.68472
Jan-29-2019,105.445737801,109.589602137,104.622633646,108.633972688,1557528373.913818,11203111618.225779
Jan-28-2019,106.346606913,106.812279095,103.624051369,105.482331905,1757342922.2691438,11027619399.78258
Jan-27-2019,112.989435,113.32588143,102.616443702,106.31658172,1768188534.5250032,11180684819.254177
Jan-26-2019,116.069521629,116.240869863,113.127669113,113.155774111,1456026371.7959633,12020890198.114567
Jan-25-2019,116.046435412,117.809381082,115.869947492,116.109853589,1450254534.4103618,12197143763.107725
Jan-24-2019,117.554951605,117.816120842,115.705472756,115.983144217,1440635137.9437494,12192346559.168034
Jan-23-2019,117.974298342,118.574541198,116.253427572,117.510254196,1479354784.8299544,12260562978.112135
Jan-22-2019,119.08192341,120.976954713,116.790253474,117.956575377,1549804995.522339,12421796684.361591
Jan-21-2019,118.223510982,120.352495298,114.425413817,119.210222654,1689532484.4199374,12373656811.184216
Jan-20-2019,118.745562313,122.228495614,116.139194406,118.091292059,1924491068.384037,12344143413.605864
Jan-19-2019,124.659184905,124.960016876,117.912749681,118.831487311,2112369823.4152548,12702948092.686565
Jan-18-2019,120.811562077,126.273895512,120.811562077,124.880216971,1843163467.056752,12912211075.027367
Jan-17-2019,124.066443131,124.228632703,120.111611332,120.6617994,1879275992.6252878,12770361298.31542
Jan-16-2019,123.801700857,124.470465379,120.958459609,124.134497967,2054761547.690753,12829077741.625784
Jan-15-2019,122.360445245,128.174386633,121.722813172,123.977412156,2315912606.6522737,12939500892.647028
Jan-14-2019,129.354692944,130.652494919,120.457231536,122.406386708,2226526615.9393663,13343573653.926512
Jan-13-2019,117.00382997,131.110116857,117.00382997,129.547725671,1955504104.283736,12764656754.839998
Jan-12-2019,126.617622787,126.748179915,116.232979374,117.154064216,1546456642.2125654,12866093633.615969
Jan-11-2019,127.868005986,128.828390519,125.85160593,126.48553033,1838532115.7420297,13324822582.024107
Jan-10-2019,128.15206475,129.990422645,124.627389553,127.347593714,2438747830.4865737,13347328095.499662
Jan-09-2019,150.658739845,151.704799537,125.704168572,128.714287577,2308224297.747942,14270710423.295036
Jan-08-2019,150.379547266,153.604771444,149.970363272,150.77283622,1960248349.5412233,15818200940.837442
Jan-07-2019,152.095784336,153.403174271,148.859885572,150.386527665,2013179883.7257843,15724542524.514578
Jan-06-2019,157.665369326,158.420175035,151.201309723,151.884409072,2522651083.6473756,16105472067.216627
Jan-05-2019,156.760898921,160.11818086,152.709489271,157.770383073,2676833608.1251955,16210971858.075766
Jan-04-2019,155.435074624,161.781132301,153.080284429,157.270837228,3019284362.3656316,16544248433.938282
Jan-03-2019,149.573470072,157.239448512,148.249833564,155.591278361,2620059158.9305677,15917468593.199629
Jan-02-2019,155.091626193,155.771915067,147.297074686,149.493905554,2579074392.2917185,15773702814.221792
Jan-01-2019,140.894425918,157.063783707,140.73742032,155.898413782,2264673807.939156,15438527541.395206
Dec-31-2018,133.155919101,141.305604548,132.76093647,140.550014675,1711131385.3457007,14153771371.04577
Dec-30-2018,139.788242193,140.054254262,132.259592003,133.260312526,1886464174.3731813,14188655608.769304
Dec-29-2018,136.906455788,140.436882824,133.627898798,139.700316238,2445660991.054114,14311540541.241407
Dec-28-2018,137.837950708,146.478701865,134.083429127,138.964128886,2640608627.012031,14329540853.393847
Dec-27-2018,116.314263652,137.697558304,115.247908536,136.461602694,2118475049.6301918,12832358204.626352
Dec-26-2018,131.528288288,132.111772912,115.744726921,116.459195607,1939609514.4601755,12951157412.463037
Dec-25-2018,129.444301346,136.219679208,125.841786141,131.214671728,2375251718.6975074,13580057431.20475
Dec-24-2018,139.926195635,140.011043123,123.994469234,128.613865793,2972004876.7412252,13412423200.38298
Dec-23-2018,130.290754455,157.354088028,130.290754455,138.792608833,3237647931.0298486,15087862663.190432
Dec-22-2018,115.838412722,132.374118271,115.838412722,130.386511407,2572839962.94453,13334099174.73439
Dec-21-2018,108.676450053,115.640995458,106.85463687,115.640995458,1772609372.5387661,11512017011.548399
Dec-20-2018,115.415687045,118.910000734,106.873573732,108.875011289,2272621024.877555,11745110922.238724
Dec-19-2018,100.027729362,115.844795921,99.873856219,115.467201978,1991320986.106187,11181152193.874685
Dec-18-2018,100.614292112,107.287412634,99.752302595,100.202581079,1904270642.6621246,10700183970.39556
Dec-17-2018,94.413219018,100.562610039,92.138408261,100.41540948,1554105621.7024174,9774662127.706366
Dec-16-2018,85.505562702,96.225599383,85.414294543,94.428177139,1124022982.9963515,9272565824.240953
Dec-15-2018,84.383205466,87.609466566,84.383205466,85.464172747,987327768.6255012,8982134746.332245
Dec-14-2018,84.262765117,85.388463374,82.40942563,84.403622982,1019927902.056136,8727656065.142742
Dec-13-2018,86.628018785,87.282589569,83.125567084,84.248953488,1135490348.7491863,8909916140.025528
Dec-12-2018,90.300994819,91.31245142,85.67164223,86.460349336,1042971043.7159841,9274849824.175121
Dec-11-2018,88.127673501,91.64550798,87.275854541,90.269542305,1242882739.5366042,9306761727.812109
Dec-10-2018,90.596653634,91.819637365,86.9014221,88.003823606,1170227047.0852215,9226595995.920444
Dec-09-2018,94.121159831,95.364059142,89.300710786,90.632666894,1316699648.387462,9521444939.843754
Dec-08-2018,91.319465531,98.648954406,90.107129006,94.205929927,1407856197.6988769,9659445372.518185
Dec-07-2018,93.526952816,97.634774307,85.858205992,91.733175226,1644269881.0643637,9432485856.035677
Dec-06-2018,91.557239772,96.035746773,83.414237679,93.104053065,1783305767.4599638,9110108713.042624
Dec-05-2018,102.876640959,104.422224849,91.628068037,91.628068037,1543625269.8780808,10398736935.599506
Dec-04-2018,110.390896557,110.822357892,102.973949689,102.973949689,1285415868.0152762,11111456176.114748
Dec-03-2018,109.214833035,113.360783434,107.863781976,110.324944922,1267954627.1479735,11489568072.754267
Dec-02-2018,116.873615161,116.996180835,108.123303027,109.190722802,1208557803.9987586,11634635696.871113
Dec-01-2018,118.659184597,120.363424378,116.44932717,116.716256075,1306527884.3148732,12193607224.304718
Nov-30-2018,113.779004971,120.215350563,111.878900214,118.69005809,1526453942.9821944,12049693825.025217
Nov-29-2018,118.347137369,119.740526736,112.141707755,113.605575732,1525198836.715131,11986089953.39355
Nov-28-2018,122.531072752,123.540464594,115.700239875,118.204595967,1790181536.9299989,12374905049.782139
Nov-27-2018,110.558662828,125.487780825,110.558662828,122.367007666,1893671436.8435428,12095614879.144869
Nov-26-2018,109.118667676,112.25614081,103.084653652,110.416370553,1648975987.399605,11064805999.274849
Nov-25-2018,116.307967573,118.353624222,105.982564053,109.045261321,1753267538.1501122,11649250163.890633
Nov-24-2018,113.769746939,118.830866275,101.796092575,116.589998161,1766233458.512384,11384259160.309874
Nov-23-2018,124.537802411,128.511145551,112.209927418,114.135251965,1342436024.9356327,12743525146.453606
Nov-22-2018,126.284070967,127.409713128,120.645458647,124.741107908,1573046031.8433332,12799016306.522547
Nov-21-2018,136.847377057,138.068053473,127.589288881,127.589288881,1636099258.4251084,13820598178.214207
Nov-20-2018,132.333563088,140.951598087,126.514828661,137.108088758,2552010954.2998652,13889738263.037378
Nov-19-2018,149.755290826,152.268956217,126.732191028,132.706500402,2536153548.826306,14457110946.948915
Nov-18-2018,178.320372883,178.499126282,147.714178856,150.557750073,1864120447.733283,16581351087.28853
Nov-17-2018,176.912919937,180.455419905,176.78906228,177.91109371,1445005022.1131408,18378901162.111786
Nov-16-2018,176.500269574,177.431489056,175.078414538,176.807292827,1567509034.6159341,18189448008.78382
Nov-15-2018,182.139542777,182.963226323,174.165529821,176.323288275,1899410439.5011847,18508553652.314785
Nov-14-2018,183.279001661,185.232244659,170.636750463,182.015270738,2659668412.6429296,18472005403.07362
Nov-13-2018,206.915457211,207.696161935,174.163654735,182.275778151,1603688489.7304707,20371479052.510628
Nov-12-2018,210.035810704,210.042006817,206.579429117,207.266936794,1180241972.2984526,21495884579.685947
Nov-11-2018,211.462982034,212.62413836,208.749738239,209.916327246,1241211074.9985888,21758534170.16467
Nov-10-2018,212.078548286,212.616286566,209.277845846,211.590292344,1202979353.9609435,21795616967.932198
Nov-09-2018,209.988910271,213.533649499,209.88376908,211.936185081,1254392662.6588717,21847194289.606052
Nov-08-2018,212.742132154,213.874103225,208.806763027,210.180699716,1448061999.3799746,21801974943.427414
Nov-07-2018,217.403997995,218.430270454,212.662233842,212.662233842,1479034532.0059187,22164323785.981987
Nov-06-2018,217.777767633,221.533568505,216.621252387,217.493514894,1696989012.0000792,22528706917.57086
Nov-05-2018,208.477861787,217.523218405,207.160176333,217.364755237,1456627073.7738452,21792177411.83926
Nov-04-2018,210.729243079,210.780734525,206.693569628,208.620928275,1545559633.636569,21465426476.628925
Nov-03-2018,199.666621915,215.421978456,199.13290294,210.71075943,1284973175.8646996,20987464730.976334
Nov-02-2018,201.311318881,201.311318881,199.490450941,199.784136384,1126049856.9311554,20614187894.106422
Nov-01-2018,198.479825757,203.028459153,198.347245556,201.3735566,1178084914.7365155,20628933217.48194
Oct-31-2018,196.530030716,199.275147222,196.138847676,198.41938743,1155212191.2372072,20326589657.643353
Oct-30-2018,195.724190878,197.203007465,192.967039383,196.441167763,1203259464.844516,20119375311.499187
Oct-29-2018,194.217208159,195.925888125,194.098408143,195.751946051,1254257463.7714324,20072450102.558678
Oct-28-2018,202.022767361,202.022767361,193.394624021,194.068337979,1150609656.0183504,20399576158.197952
Oct-27-2018,201.52335226,203.567178586,200.936936335,202.038342108,989519528.276143,20725512988.609497
Oct-26-2018,201.272063105,201.740372825,200.310243361,201.526426349,1086012252.6773584,20693250208.525948
Oct-25-2018,200.261839118,202.628903827,198.863852675,201.252601109,1158553462.3581247,20621771545.647846
Oct-24-2018,200.048843349,202.215548626,198.924596723,200.309826533,1345230925.360697,20590824652.965797
Oct-23-2018,201.27380299,203.472025772,199.986562462,200.084777212,1210715399.4479272,20748394247.727116
Oct-22-2018,202.872635498,203.707614778,199.830764863,201.275689229,1166721403.451763,20694740092.631016
Oct-21-2018,203.999506751,204.548953866,202.232914898,202.761928866,1089102079.5836136,20898249208.236847
Oct-20-2018,204.25059165,206.660058239,203.889409107,203.9401922,976382245.0886424,21092060751.923737
Oct-19-2018,202.940495287,205.269338354,201.968300654,204.200291435,1051484218.8781651,20946664409.107185
Oct-18-2018,202.377423729,203.869133487,201.147535634,202.940877893,1155444889.569361,20806715880.063282
Oct-17-2018,206.324458573,207.463432858,201.281856435,202.7638961,1218414288.6341982,21013979618.369427
Oct-16-2018,208.689455498,210.797612227,204.907708195,206.263640785,1358307483.2104366,21266402806.403145
Oct-15-2018,208.964491728,211.674471729,206.710935346,208.320635734,1932594552.3471038,21406053386.456768
Oct-14-2018,196.447566313,230.814851302,194.640357305,209.153597734,2211207003.294767,21292817592.365166
Oct-13-2018,200.913367493,202.742537821,195.252473906,196.340941293,1013996333.4154239,20629437230.47977
Oct-12-2018,197.194299781,202.130338773,196.66678171,200.942346581,1221661817.4277396,20517337737.534706
Oct-11-2018,191.61003362,200.713595512,191.163889248,197.339476022,1684642186.9617732,20228861628.207813
Oct-10-2018,225.927998463,225.927998463,190.90807724,191.935360419,1831121598.719099,20774709273.193165
Oct-09-2018,227.956570532,227.990861615,224.28024958,226.065528719,1227206630.1144097,23173662694.7819
Oct-08-2018,229.484589172,230.219373052,226.619710492,228.010278902,1386849044.5642931,23406050819.626087
Oct-07-2018,225.99817549,230.877669399,224.140866678,229.382460177,1371710431.1573758,23280028745.03029
Oct-06-2018,225.04340064,226.573174879,222.243309284,225.741328445,1153709511.1688333,22953803584.182777
Oct-05-2018,227.739375773,227.907175356,223.711025799,225.016667229,1330024661.85943,23120911150.30568
Oct-04-2018,222.200104967,229.532161603,220.521736219,227.793173611,1419483362.976821,22828923062.435776
Oct-03-2018,220.37247728,225.928215248,219.84157651,222.020915015,1544416386.8698673,22903832825.02833
Oct-02-2018,225.930775102,225.930775102,217.078248812,220.343251826,1621196793.7326028,22539091432.414707
Oct-01-2018,231.069204521,231.333177624,225.232068207,226.055204761,1471936124.4408863,23382695455.11772
Sep-30-2018,232.692619876,234.949301021,225.889961939,231.14025762,1693750598.240262,23574231292.428967
Sep-29-2018,231.388186167,237.805521425,227.988674737,232.42222713,1914551015.0921662,23795215961.106083
Sep-28-2018,222.043047101,235.339534769,215.577283916,231.754128516,2094669615.6860034,23177044577.39933
Sep-27-2018,228.921248581,231.947110814,217.519723351,222.329125096,2077158369.5011704,23092206165.21839
Sep-26-2018,214.818533294,231.167029938,211.208078967,228.566587989,1756496516.751723,22387485356.026764
Sep-25-2018,219.086328575,221.397869359,208.688584257,215.604342135,1923846013.2531452,21995050151.56212
Sep-24-2018,228.22339333,228.22339333,205.709292815,218.500753393,2033287956.0413737,21937507715.81489
Sep-23-2018,244.674654371,245.560068547,226.265972117,228.472095106,1731074557.1143382,24159071048.01942
Sep-22-2018,240.583980969,248.447045915,237.595431034,244.683026803,1580345052.2034204,24754236243.701702
Sep-21-2018,247.437813075,252.946549459,233.38185199,240.497989791,2518403031.872205,24573478640.206856
Sep-20-2018,224.426023755,248.777680871,221.2141035,247.588179904,2366933028.81969,23453736472.076107
Sep-19-2018,209.796846591,225.168882387,207.409111167,224.232992579,1682559349.0233746,21494446852.13701
Sep-18-2018,209.478051616,213.419349948,199.797552271,209.6285963,1663384945.7638395,21387726115.214237
Sep-17-2018,196.94174358,213.737593471,195.244687761,210.191128315,2018040101.139295,20764740503.82162
Sep-16-2018,220.303036802,224.394467684,194.14172919,197.065732258,1630898616.1813104,21736997982.186043
Sep-15-2018,222.553165132,222.866482194,210.483561384,220.264163483,1594379065.725499,22252682002.9573
Sep-14-2018,210.03681557,226.872741119,209.505136213,223.184191656,1894552306.7430265,22291221360.104645
Sep-13-2018,211.199596193,223.451617066,203.928858854,211.53743301,2397074701.929546,21735359027.575462
Sep-12-2018,183.425807595,214.181338475,183.425807595,211.727316282,1961301192.8560352,20119102239.117176
Sep-11-2018,185.322841037,185.322841037,169.170153123,183.177079415,1714240817.492799,17973019426.659298
Sep-10-2018,197.034349094,198.647978134,178.724129077,184.425243998,1539193881.698522,19388438354.174698
Sep-09-2018,196.380028394,202.399333619,188.710517618,196.835730737,1556431223.6938303,20019631690.30163
Sep-08-2018,197.424201616,208.079069755,187.405996526,196.253151947,1790156882.9041402,20138022036.08218
Sep-07-2018,216.025036355,219.831789473,192.612716004,197.699321785,1440166262.2196054,21648068387.292656
Sep-06-2018,230.007256437,234.346167289,216.110759354,216.14720558,1686762064.4018443,22722400134.43214
Sep-05-2018,229.267649247,231.973038919,215.567028239,229.355645154,2615115487.187654,23059869220.68
Sep-04-2018,285.504230722,287.346433946,228.657774283,228.657774283,1860435775.3712811,26976541321.731552
Sep-03-2018,289.252997554,291.82113225,283.750808293,285.524223207,1602542688.1123343,29265324364.221836
Sep-02-2018,296.830535256,296.830535256,287.935959495,289.199877078,1442385684.81874,29607805613.12227
Sep-01-2018,297.088470852,300.316858204,291.656767641,296.925358905,1606581552.6693194,30119250946.179344
Aug-31-2018,283.508667497,302.810945526,283.508667497,297.094242279,1499179410.2793484,29704695909.664345
Aug-30-2018,285.745758236,285.906221379,279.228539872,283.780832167,1589750941.482678,28733651015.445698
Aug-29-2018,290.610838085,292.54257253,276.136522847,285.583540233,1563566622.9023669,28884636897.022915
Aug-28-2018,297.285371818,298.126333687,287.770150155,290.351353669,1592703350.8118436,29860475902.601173
Aug-27-2018,288.663010247,298.911872922,285.054021955,297.804142974,1573881203.7594543,29453363492.560863
Aug-26-2018,276.401536191,287.169185039,274.627982144,287.169185039,1457587817.488888,28302079039.721107
Aug-25-2018,280.476374629,280.476374629,272.762523565,276.037672303,1332441858.8411698,28028071466.087852
Aug-24-2018,283.585197429,284.497361165,279.244477038,280.373488092,1495781214.6240342,28605888239.34407
Aug-23-2018,278.488261325,284.428123823,274.170431101,283.794122855,1455432606.5515645,28277002265.042698
Aug-22-2018,272.404982481,280.460283632,271.544414957,278.16562634,1501258905.509003,27983350391.971615
Aug-21-2018,282.646336241,297.001454935,266.937648501,272.103638543,1581510169.555939,28753891776.7239
Aug-20-2018,274.951252007,288.429497809,273.265413468,282.479018202,1568131518.7221642,28450776714.60559
Aug-19-2018,301.225187609,304.798778764,273.077760366,275.355384012,1709111359.5176666,29720921017.965984
Aug-18-2018,295.592976863,307.604582031,291.40829879,301.367845031,1724839964.5369272,30254789848.23605
Aug-17-2018,317.590283573,321.237902617,286.014362729,295.328417704,2129550574.9217064,30835629192.989048
Aug-16-2018,287.883600429,316.214215204,287.107850542,316.214215204,1806672402.3154838,30485204712.6957
Aug-15-2018,282.783546536,298.461151697,280.509137621,287.597175082,1908444768.8151867,29286613406.56381
Aug-14-2018,279.236731707,303.505579265,279.236731707,282.691806693,2261431195.3545923,29182704196.88151
Aug-13-2018,285.537479167,285.537479167,255.343872432,276.447116721,2365977605.35936,26842272465.372787
Aug-12-2018,319.97751783,321.562001365,284.696730782,285.59098464,1761045378.1901433,31385941902.33924
Aug-11-2018,320.206784021,328.245920859,317.735875258,319.765385725,1819245971.1475723,32699874451.157116
Aug-10-2018,333.796848437,334.157228542,307.683246795,321.661329012,1975004072.5028934,32408799866.259384
Aug-09-2018,364.638346806,366.358410962,329.749505064,333.851794244,1856674077.15317,36192511573.590096
Aug-08-2018,356.234776436,370.233413019,353.739982141,365.141740192,1919302869.283643,36657269357.58873
Aug-07-2018,379.020782819,380.158526296,352.829000172,355.395938404,1928112137.4105182,37162309406.048454
Aug-06-2018,405.901104024,410.876044271,373.763722796,379.250457837,1414559122.486207,40836582835.53923
Aug-05-2018,409.244682345,412.87129597,402.613773656,405.615883424,1286857826.0670521,41245737226.25539
Aug-04-2018,407.134905873,412.572914874,401.77631188,409.075239175,1381879230.7164412,41160248260.25898
Aug-03-2018,417.797970488,419.445964326,403.255279254,406.873242501,1452550700.461751,41687247804.093666
Aug-02-2018,411.738022731,419.597591005,399.108336926,417.73753705,1608394949.2192347,41488365080.364395
Aug-01-2018,420.018271255,424.246033936,409.092660865,411.774438478,1623532045.507912,42062667353.04263
Jul-31-2018,432.332801888,434.21833315,409.752109979,419.356918723,1847655053.939823,42567097400.19624
Jul-30-2018,456.638135943,457.032944065,428.620515416,432.645004807,2163123346.6216445,44590010126.97076
Jul-29-2018,466.780834689,467.719098424,447.470258918,456.332951772,1927175172.8061643,46450589650.94079
Jul-28-2018,469.214376615,470.678036614,462.504468567,466.724845975,1514978197.9773645,47061437629.18947
Jul-27-2018,470.003821787,471.137992206,462.17239048,467.225723666,1682534368.255709,47225740005.751045
Jul-26-2018,463.182829787,472.632673822,458.079141661,469.587031306,1835810856.35464,46951522892.789276
Jul-25-2018,472.004073582,482.983145458,461.014301682,463.86107075,1825238282.628064,48019607221.54198
Jul-24-2018,474.907698281,483.240313722,465.757344862,472.372790917,2186238748.9064264,47942695748.79844
Jul-23-2018,450.929946743,478.927871041,446.410450261,474.071544126,2020034229.7876325,47089890324.68323
Jul-22-2018,457.579865008,467.873347556,449.519073175,450.856026379,1718239825.4560375,46315371523.282455
Jul-21-2018,461.472149731,467.606913705,457.551968784,457.743359722,1435827454.7210846,46765370232.49687
Jul-20-2018,449.128342134,466.688638942,445.747990922,461.645284048,1970621136.712501,46333480835.79106
Jul-19-2018,467.222416548,467.658006781,443.692049123,448.95535983,2146021038.2953355,46291097027.681854
Jul-18-2018,477.78743108,480.798996328,465.942333442,467.129505491,2302853466.7863865,47687080549.50856
Jul-17-2018,500.680986267,507.520282195,473.875709061,477.957742894,2569124943.5915747,49804408736.29887
Jul-16-2018,476.096836565,503.397612455,467.061802033,500.876576009,2317846926.894624,48239374840.60605
Jul-15-2018,449.574850988,476.230846072,445.742373094,476.230846072,2181496492.4405203,46566700036.25464
Jul-14-2018,433.706854043,452.833516692,432.271865223,449.182707741,1442836880.9589481,44576919680.9814
Jul-13-2018,432.451667491,437.928717846,430.644123024,433.871018639,1544505783.389,43654685334.698906
Jul-12-2018,428.605992571,440.911480335,428.605992571,431.644760481,1763191918.4246774,43909549870.95646
Jul-11-2018,445.503164932,445.503164932,422.695353013,427.347304334,1448870359.4191344,43667935871.895226
Jul-10-2018,434.524014977,445.539246825,428.467214189,445.150552399,1753320596.198958,44107379193.81621
Jul-09-2018,473.521532686,474.983567223,434.125274586,434.49106274,1772118992.3359315,45257022878.09732
Jul-08-2018,487.257987751,488.636310753,473.600811822,474.057013068,2002454398.2056944,48368366392.64348
Jul-07-2018,480.568902025,492.530532599,479.798476661,487.311485886,2009730248.851327,48904607253.621315
Jul-06-2018,468.737351167,480.385016613,464.295569863,480.385016613,1955352478.2750604,47065161186.28232
Jul-05-2018,467.679437197,472.028840839,455.270939984,468.873800606,2112096436.022121,46880416546.09938
Jul-04-2018,469.590438825,476.119076948,463.153648878,467.762131907,2149879043.3473806,47241357094.34811
Jul-03-2018,463.618266208,476.140215974,455.155979098,468.696211541,2187527825.6300697,46882257451.32075
Jul-02-2018,475.048563292,482.351767959,462.749905914,463.617159686,2237102532.7560306,47419810757.4745
Jul-01-2018,452.626776798,479.763362131,446.654557088,474.907812474,1896145480.468227,46157289018.954704
Jun-30-2018,452.380055216,456.763337063,447.890349185,452.491829175,1691166099.341882,45413950480.04585
Jun-29-2018,430.766273009,456.69336906,430.766273009,452.210579058,1821431344.5648685,45115247453.40933
Jun-28-2018,424.302092186,434.574532954,408.693033847,430.494881666,1388143969.5843787,41830776805.11728
Jun-27-2018,436.186106564,438.637818705,422.375790257,424.150254217,1305573622.2293603,43628585491.24523
Jun-26-2018,433.818713569,440.130086271,426.223416372,435.998774896,2410311042.6833653,43426534196.086624
Jun-25-2018,460.010557787,460.777841483,434.005446068,434.005446068,2409900081.623932,45093272333.74141
Jun-24-2018,455.756636889,466.240256097,446.806370292,460.042411021,2628173322.1257014,45747307042.559006
Jun-23-2018,474.105182335,474.58104365,425.859843081,456.237321284,1912414200.2726493,45245988763.11982
Jun-22-2018,465.081366046,476.951193971,461.500161701,473.986620332,1900569785.279882,47237330433.648796
Jun-21-2018,526.049514547,526.049514547,462.276155135,464.892136589,1582644621.5622022,49382997027.07655
Jun-20-2018,535.503978979,543.091685563,523.395597721,525.802735851,1301138704.425839,53438680097.31705
Jun-19-2018,536.458801495,537.784428954,518.211580313,535.503978979,1509125003.4202263,52964014938.90204
Jun-18-2018,518.690738222,540.426316443,516.357921867,536.148132771,1354661315.862579,52783401877.72069
Jun-17-2018,497.944390832,520.113539064,492.795132428,518.435378464,993590452.8010995,50194787040.93049
Jun-16-2018,498.319789135,505.513608104,497.15984078,497.911417003,935796690.4074326,50160726716.83541
Jun-15-2018,493.045644836,500.786300217,487.711868728,498.472397058,1178076026.0397253,49585893508.17407
Jun-14-2018,519.678587995,520.841176526,490.561728548,493.105273663,1806068566.1866503,50327027632.05606
Jun-13-2018,475.640923651,521.326319207,465.86616832,519.077260094,1832794112.6253242,49212729168.51889
Jun-12-2018,494.693692537,501.360556027,460.183406762,474.946562124,1628218914.5449562,48258375210.88125
Jun-11-2018,528.888267171,537.083197695,488.861668679,494.25944647,1468408022.1287568,52259157145.49417
Jun-10-2018,527.543960503,536.194505348,514.263742341,528.59277864,1825476360.619693,52693479135.70126
Jun-09-2018,600.66278443,600.66278443,512.485519523,526.859052096,1347662546.2121234,56210961138.34941
Jun-08-2018,601.561695271,606.819022927,598.356633973,599.931166539,972027881.0420985,60300385953.3871
Jun-07-2018,604.203716293,606.880535839,595.825177058,601.600723604,1128933073.8263512,60148826884.883415
Jun-06-2018,601.10927477,614.205565236,601.10927477,603.868744525,1263736801.4000726,60877286087.712944
Jun-05-2018,608.696650993,611.561828462,595.595200163,600.906329144,1192014984.264967,60606851709.951416
Jun-04-2018,592.659489082,609.432482377,579.829522798,608.787593245,1565841708.3147516,59483459743.21583
Jun-03-2018,618.476635426,623.290914718,582.04331079,593.11588494,2047758852.7105308,60146815779.44626
Jun-02-2018,589.62901617,623.827669823,589.62901617,617.900346944,2046758390.649528,61008494597.40174
Jun-01-2018,580.219094173,596.02568389,576.933444637,589.861371432,1412703849.2252054,58664964702.614174
May-31-2018,579.236743346,589.500600265,568.03182159,580.601312533,1423274484.452162,57547503785.94685
May-30-2018,560.010804051,585.393573924,557.512071363,578.957971205,1371243489.891784,57050095888.63488
May-29-2018,566.705103986,584.698885241,546.357376488,560.63181762,1626586788.214169,56404974449.93162
May-28-2018,515.645664601,573.088439279,515.645664601,565.934909218,1727219915.857409,54433401250.12049
May-27-2018,572.162354512,577.184900805,513.021479083,516.51150154,1753869771.1157725,53969771087.44566
May-26-2018,588.299016072,589.848465508,561.060633358,572.339507746,1397742494.5191677,57458684764.17216
May-25-2018,586.26476063,605.203499759,582.90196243,587.944526183,1507478102.1939147,59588136697.417854
May-24-2018,603.315163589,617.058008951,574.665279956,585.382346922,2094550643.9282625,59303586515.48326
May-23-2018,581.872328656,611.357520867,557.051640398,601.569582195,2560950690.1727443,58923432098.31583
May-22-2018,646.138943505,651.465438152,572.754999249,584.365874607,2151944398.973647,61482293174.40614
May-21-2018,699.162249503,700.111827422,644.709517984,647.496295717,1622290489.493514,68051238220.1428
